,from,to,weight,value
1,AT2G41240,AT1G47400,0.233953290738577,0.233953290738577
2,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT5G59320,0.222327186879203,0.222327186879203
3,mean_AT1G78930-AT5G44260,ATCG00580,0.214163137634637,0.214163137634637
4,mean_AT1G78930-AT5G44260,AT2G07706,0.210541695244483,0.210541695244483
5,mean_AT1G78930-AT5G44260,ATCG00270,0.21035237781752,0.21035237781752
6,mean_AT1G78930-AT5G44260,AT1G49700,0.204687055948638,0.204687055948638
7,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT4G18980,0.203313822314176,0.203313822314176
8,mean_AT1G78930-AT5G44260,AT2G01021,0.2024881384567,0.2024881384567
9,mean_AT1G78930-AT5G44260,ATCG00490,0.202242306723127,0.202242306723127
10,mean_AT1G78930-AT5G44260,ATCG01050,0.201998718669868,0.201998718669868
11,mean_AT1G78930-AT5G44260,ATCG00020,0.201464348734544,0.201464348734544
12,mean_AT1G78930-AT5G44260,ATCG00040,0.198938796820104,0.198938796820104
13,mean_AT1G78930-AT5G44260,ATCG00510,0.198707171166974,0.198707171166974
14,mean_AT1G78930-AT5G44260,ATCG00280,0.19813867207318,0.19813867207318
15,mean_AT1G78930-AT5G44260,ATCG00710,0.194846063003495,0.194846063003495
16,mean_AT1G78930-AT5G44260,ATCG00690,0.19383886427018,0.19383886427018
17,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT5G59310,0.193765419199375,0.193765419199375
18,AT4G32280,AT2G43870,0.193537964674367,0.193537964674367
19,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT5G13170,0.19313751203763,0.19313751203763
20,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT4G08570,0.193083372302639,0.193083372302639
21,mean_AT1G78930-AT5G44260,ATCG00730,0.191344802683764,0.191344802683764
22,mean_AT1G78930-AT5G44260,ATCG00550,0.190622766037328,0.190622766037328
23,AT5G44210,AT3G28635,0.189077035642355,0.189077035642355
24,mean_AT1G78930-AT5G44260,ATCG00210,0.189044609953777,0.189044609953777
25,mean_AT1G78930-AT5G44260,ATCG00140,0.187957514101502,0.187957514101502
26,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT4G02850,0.184672985474456,0.184672985474456
27,mean_AT1G78930-AT5G44260,ATCG00720,0.184316326931744,0.184316326931744
28,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT3G21460,0.183531276591116,0.183531276591116
29,mean_AT1G78930-AT5G44260,ATCG00680,0.181901089877852,0.181901089877852
30,mean_AT1G78930-AT5G44260,ATCG00700,0.178476550719975,0.178476550719975
31,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT3G20395,0.178364811995401,0.178364811995401
32,mean_AT1G78930-AT5G44260,ATCG00570,0.177186861213239,0.177186861213239
33,mean_AT1G78930-AT5G44260,ATCG00560,0.177090005240661,0.177090005240661
34,AT5G24330,AT5G38930,0.176164605046059,0.176164605046059
35,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT5G15250,0.175995616883336,0.175995616883336
36,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT2G27402,0.174483799788794,0.174483799788794
37,mean_AT1G78930-AT5G44260,ATCG00340,0.173897405913251,0.173897405913251
38,mean_AT1G78930-AT5G44260,ATCG00330,0.173041237689239,0.173041237689239
39,AT4G32280,AT1G75830,0.172702502638423,0.172702502638423
40,AT4G21550,AT5G24330,0.172627336463112,0.172627336463112
41,AT5G44210,AT3G09940,0.172393896477469,0.172393896477469
42,AT3G14740,AT2G21650,0.172217159615925,0.172217159615925
43,AT4G32280,AT5G18050,0.169310063013241,0.169310063013241
44,AT5G24330,AT5G16080,0.168677504432077,0.168677504432077
45,AT3G51910,AT3G20395,0.16719823625567,0.16719823625567
46,AT4G32280,AT1G66930,0.16431689612794,0.16431689612794
47,AT5G43290,ATCG00210,0.163114263127332,0.163114263127332
48,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT1G22690,0.162901800906026,0.162901800906026
49,AT5G43290,ATCG00330,0.162709450324262,0.162709450324262
50,AT5G43290,ATMG00030,0.162398792616174,0.162398792616174
51,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT2G30010,0.160805965954027,0.160805965954027
52,mean_AT5G39610-AT3G15500,AT2G23110,0.160355039038354,0.160355039038354
53,mean_AT1G78930-AT5G44260,ATCG00150,0.160015217543516,0.160015217543516
54,AT5G43290,AT2G01021,0.15993003881595,0.15993003881595
55,AT3G46640,AT1G75750,0.15888350234354,0.15888350234354
56,mean_AT1G78930-AT5G44260,AT5G06043,0.157464558519534,0.157464558519534
57,mean_AT1G78930-AT5G44260,ATCG00500,0.157355493673742,0.157355493673742
58,AT3G51910,AT4G32280,0.156864897564998,0.156864897564998
59,mean_AT1G78930-AT5G44260,AT1G28135,0.156842334794145,0.156842334794145
60,AT4G28140,AT1G32950,0.155894869786282,0.155894869786282
61,AT3G51910,AT4G19430,0.154865154785161,0.154865154785161
62,AT5G43290,ATCG00490,0.153918208813479,0.153918208813479
63,AT3G51910,AT3G50970,0.153860642509137,0.153860642509137
64,AT5G43290,ATCG00150,0.153607505176922,0.153607505176922
65,AT4G00870,AT2G07706,0.153330550709868,0.153330550709868
66,AT4G00870,ATCG00490,0.152555718353216,0.152555718353216
67,AT4G00870,ATCG00550,0.152416126585029,0.152416126585029
68,mean_AT1G78930-AT5G44260,ATMG00030,0.15231131930082,0.15231131930082
69,mean_AT4G01720-AT5G46350,AT5G51465,0.151556404644147,0.151556404644147
70,AT5G43290,ATCG00570,0.150876753851184,0.150876753851184
71,AT5G43290,AT1G49700,0.150814092818645,0.150814092818645
72,AT4G00870,ATCG00700,0.150807465737806,0.150807465737806
73,AT5G24330,AT5G45700,0.150745213058217,0.150745213058217
74,AT3G51910,AT1G54040,0.150280842045778,0.150280842045778
75,mean_AT2G26150-AT3G24500-AT4G11660-AT5G05410-AT3G23150,AT1G22690,0.14996288152713,0.14996288152713
76,AT3G51910,AT3G53250,0.149845975614576,0.149845975614576
77,AT5G43290,AT3G23550,0.149611510033798,0.149611510033798
78,AT1G62300,AT2G43870,0.149254621529099,0.149254621529099
79,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT2G21820,0.149207650232144,0.149207650232144
80,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT5G03204,0.148970534203911,0.148970534203911
81,mean_AT1G78930-AT5G44260,ATCG00350,0.148791762022796,0.148791762022796
82,AT5G43290,AT2G21840,0.148431740805038,0.148431740805038
83,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT5G48490,0.147754914203977,0.147754914203977
84,AT3G51910,AT5G18050,0.147636756626358,0.147636756626358
85,AT4G00870,ATCG00020,0.146541108512263,0.146541108512263
86,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT3G59710,0.145279310172477,0.145279310172477
87,AT4G00870,ATCG01050,0.144973830062384,0.144973830062384
88,mean_AT1G78930-AT5G44260,AT2G07727,0.144973022903759,0.144973022903759
89,mean_AT2G26150-AT3G24500-AT4G11660-AT5G05410-AT3G23150,AT1G80660,0.144629377493401,0.144629377493401
90,AT3G46640,AT2G28560,0.144540317646812,0.144540317646812
91,AT4G00870,ATCG00710,0.143957942278097,0.143957942278097
92,AT3G07650,AT3G02410,0.143670439759654,0.143670439759654
93,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT1G52990,0.143306846870716,0.143306846870716
94,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT1G21100,0.143259470778057,0.143259470778057
95,mean_AT2G26150-AT3G24500-AT4G11660-AT5G05410-AT3G23150,AT2G21650,0.143154561636305,0.143154561636305
96,AT4G00870,AT1G28135,0.143132237057868,0.143132237057868
97,AT5G43290,ATCG00500,0.142944706622949,0.142944706622949
98,AT4G21550,AT1G55940,0.142943016198418,0.142943016198418
99,AT1G07050,AT1G16370,0.142672571998153,0.142672571998153
100,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT1G16370,0.14210864619381,0.14210864619381
101,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT5G65690,0.142026916214188,0.142026916214188
102,AT5G43290,AT5G04380,0.141433582264748,0.141433582264748
103,AT4G00870,ATCG00580,0.14126865464271,0.14126865464271
104,AT3G14740,AT2G27402,0.141194127819595,0.141194127819595
105,AT1G07050,AT1G76470,0.140696939148634,0.140696939148634
106,AT4G00870,AT1G49700,0.140615416558853,0.140615416558853
107,AT4G00870,ATCG00210,0.140164444573219,0.140164444573219
108,AT3G51910,AT1G13470,0.139993371225262,0.139993371225262
109,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT5G04380,0.139703030283294,0.139703030283294
110,AT5G43290,ATCG00690,0.13949695423362,0.13949695423362
111,mean_AT4G01720-AT5G46350,AT4G23220,0.139463121583551,0.139463121583551
112,AT4G00870,ATCG00570,0.139129664928301,0.139129664928301
